_id,jobId,transcriptId,clusteringOutput,addedOn,cluster,intent_desc,intent_name,explaination
68d536dd97faae75d3eddb1d,CXJ-005D,HB_20250730191030679349489253VOICE46cf3eb07ad14ab0bd5016b0c7aab4a0,"{'cluster': 8, 'intent_desc': 'document review:Document review refers to the examination of submitted documents for accuracy and completeness.', 'intent_name': 'Document Review', 'explaination': ""The common intent name 'Document Review' is chosen because it appears consistently across all input statements, indicating the process of examining and verifying submitted documents for accuracy and completeness.""}",1758803677,8,document review:Document review refers to the examination of submitted documents for accuracy and completeness.,Document Review,"The common intent name 'Document Review' is chosen because it appears consistently across all input statements, indicating the process of examining and verifying submitted documents for accuracy and completeness."
68d536dd97faae75d3eddb1e,CXJ-005D,HB_20250730223033679349713164VOICE617d140449da4f2cb3ab685f5baaa8f6,"{'cluster': 8, 'intent_desc': 'document review:Document review refers to the examination of submitted documents for verification or approval.', 'intent_name': 'Document Review', 'explaination': ""The common intent name 'Document Review' is chosen because it appears consistently across all input statements, indicating the process of examining and verifying submitted documents for accuracy and completeness.""}",1758803677,8,document review:Document review refers to the examination of submitted documents for verification or approval.,Document Review,"The common intent name 'Document Review' is chosen because it appears consistently across all input statements, indicating the process of examining and verifying submitted documents for accuracy and completeness."
68d536dd97faae75d3eddb1f,CXJ-005D,HB_20250729144643679169275572VOICE7e2b2f5d4a854d8e8b272929703b78f8,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to investigating a specific transaction on an account.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to investigating a specific transaction on an account.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb20,CXJ-005D,HB_20250729161257679169425997VOICE89b19164577345c8a73c68bee125ee17,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to checking the status of a financial transaction.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to checking the status of a financial transaction.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb21,CXJ-005D,HB_20250729172255679169515026VOICE34a00203cd704014a8403db6b8f6eb22,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to a request for details about a specific financial transaction.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to a request for details about a specific financial transaction.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb2d,CXJ-005D,HB_20250730194925679349542962VOICE655c5a6138f3499c82b7c546b06aec63,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb22,CXJ-005D,HB_20250729173529679169531745VOICE0fe7c7df6125473098e96ca1cb547dd0,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to a request for details about a specific transaction.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to a request for details about a specific transaction.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb23,CXJ-005D,HB_20250730151529679349109643VOICE86ffbd6be6e24794bec00244b0945c94,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to a request for details about a specific financial transaction.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to a request for details about a specific financial transaction.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb24,CXJ-005D,HB_20250731135750679349869228VOICEac8fb127f3f0437e8b62e72c7bf1a6da,"{'cluster': 39, 'intent_desc': 'transaction inquiry:Transaction inquiry refers to the process of investigating specific account transactions.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,transaction inquiry:Transaction inquiry refers to the process of investigating specific account transactions.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb25,CXJ-005D,HB_20250731155758679350026536VOICEacda118b5a9543ccb7cd607200a7f9c1,"{'cluster': 39, 'intent_desc': 'purchase inquiry:purchase inquiry refers to a request for details about a specific transaction.', 'intent_name': 'transaction inquiry', 'explaination': ""The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group.""}",1758803677,39,purchase inquiry:purchase inquiry refers to a request for details about a specific transaction.,transaction inquiry,"The majority of the input statements (6 out of 7) are related to 'transaction inquiry', which involves investigating or requesting details about specific financial transactions. Therefore, 'transaction inquiry' is the most appropriate common intent name for this group."
68d536dd97faae75d3eddb26,CXJ-005D,HB_20250729150738679169334523VOICEaf0cb2ee28a44e908e28c8a63493cc88,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb27,CXJ-005D,HB_20250729162607679169446886VOICE2e62e9db67164a8bb1aeb5e00bdc748c,"{'cluster': 4, 'intent_desc': 'subsidy confirmation:Subsidy confirmation refers to verifying the receipt of subsidy information.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,subsidy confirmation:Subsidy confirmation refers to verifying the receipt of subsidy information.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb28,CXJ-005D,HB_20250729165357679169476642VOICEf1a359a7904449178901867e4e5a8e25,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying the details of insurance coverage.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying the details of insurance coverage.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb29,CXJ-005D,HB_20250729184249679348624841VOICEccbcfd167ea84c28856028d7eaf7aef7,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying if a specific expense is covered under an insurance policy.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying if a specific expense is covered under an insurance policy.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb2a,CXJ-005D,HB_20250729202057679348750889VOICE4d8e1bca72084ab4bf62063a87fd6cc6,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying the scope of insurance benefits.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying the scope of insurance benefits.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb2b,CXJ-005D,HB_20250730135012679349043391VOICE521ff5f9e85f449e8b8b1221f2e81426,"{'cluster': 4, 'intent_desc': 'coverage options:Coverage options refer to the different insurance plans available for selection.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage options:Coverage options refer to the different insurance plans available for selection.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb2c,CXJ-005D,HB_20250730194503679349536974VOICE246f77b84e16437582f413447b5cb133,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying the status of insurance coverage.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb2e,CXJ-005D,HB_20250730203558679349597912VOICEb906e128584c43b8b8987d89e26efe64,"{'cluster': 4, 'intent_desc': 'coverage confirmation:Coverage confirmation refers to verifying if a specific expense is covered.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:Coverage confirmation refers to verifying if a specific expense is covered.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb2f,CXJ-005D,HB_20250731152837679349988549VOICE6bddb4d62f064391895e629f692e2f7c,"{'cluster': 4, 'intent_desc': 'coverage confirmation:coverage confirmation refers to verifying the status of insurance coverage.', 'intent_name': 'Coverage Confirmation', 'explaination': ""The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group.""}",1758803677,4,coverage confirmation:coverage confirmation refers to verifying the status of insurance coverage.,Coverage Confirmation,"The majority of the input statements (9 out of 10) are related to verifying the status, details, or scope of insurance coverage. Therefore, 'Coverage Confirmation' is the most appropriate and common intent name for this group."
68d536dd97faae75d3eddb30,CXJ-005D,HB_20250729160359679169403038VOICE47bfc61315f64e748f6af22e7d3ccb68,"{'cluster': 1, 'intent_desc': 'cancel benefits:Cancel benefits refers to stopping specific employee benefits or deductions.', 'intent_name': 'Cancel Benefits', 'explaination': ""The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.""}",1758803677,1,cancel benefits:Cancel benefits refers to stopping specific employee benefits or deductions.,Cancel Benefits,The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.
68d536dd97faae75d3eddb31,CXJ-005D,HB_20250731163806679350071950VOICE80dcd01e57f54a1e9d5480266476fc68,"{'cluster': 1, 'intent_desc': 'cancel benefits:Cancel benefits refers to the termination of insurance coverage.', 'intent_name': 'Cancel Benefits', 'explaination': ""The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.""}",1758803677,1,cancel benefits:Cancel benefits refers to the termination of insurance coverage.,Cancel Benefits,The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.
68d536dd97faae75d3eddb32,CXJ-005D,HB_20250731164601679350080969VOICE2d1e774ddf9141ab8fbd1ec478ba9852,"{'cluster': 1, 'intent_desc': 'cancel benefits:Cancel benefits refers to the termination of insurance coverage.', 'intent_name': 'Cancel Benefits', 'explaination': ""The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.""}",1758803677,1,cancel benefits:Cancel benefits refers to the termination of insurance coverage.,Cancel Benefits,The common intent name 'Cancel Benefits' is chosen because it appears consistently in the input statements and accurately represents the action of stopping or terminating employee benefits or insurance coverage.
68d536dd97faae75d3eddb33,CXJ-005D,HB_20250729160600679169416164VOICE069df050a999443883840e6493bd6189,"{'cluster': 26, 'intent_desc': 'card request:Card request refers to the process of requesting a new debit card.', 'intent_name': 'Card Request', 'explaination': ""The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card.""}",1758803677,26,card request:Card request refers to the process of requesting a new debit card.,Card Request,"The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card."
68d536dd97faae75d3eddb34,CXJ-005D,HB_20250729222542679348893990VOICEc7db4aca43fb437e8b6894ea95f099ea,"{'cluster': 26, 'intent_desc': ""card request:Card request refers to the customer's inquiry about obtaining a debit card."", 'intent_name': 'Card Request', 'explaination': ""The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card.""}",1758803677,26,card request:Card request refers to the customer's inquiry about obtaining a debit card.,Card Request,"The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card."
68d536dd97faae75d3eddb35,CXJ-005D,HB_20250729224411679348907158VOICEfcf02e6984c74d2ab992a219456c933b,"{'cluster': 26, 'intent_desc': 'card request:Card request refers to ordering a new debit or credit card.', 'intent_name': 'Card Request', 'explaination': ""The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card.""}",1758803677,26,card request:Card request refers to ordering a new debit or credit card.,Card Request,"The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card."
68d536dd97faae75d3eddb36,CXJ-005D,HB_20250730181520679349395416VOICEcbe87eff3078429499feae0dfce014fb,"{'cluster': 26, 'intent_desc': 'card request:Card request refers to the process of ordering a new debit card.', 'intent_name': 'Card Request', 'explaination': ""The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card.""}",1758803677,26,card request:Card request refers to the process of ordering a new debit card.,Card Request,"The common intent name 'Card Request' is chosen because it appears consistently in all the input statements, representing the process of requesting or ordering a new debit or credit card."
68d536dd97faae75d3eddb37,CXJ-005D,HB_20250729160631679169418367VOICE7e03a8cded1740718c463f18611e5a67,"{'cluster': 28, 'intent_desc': 'check balance:Check balance refers to verifying the available funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:Check balance refers to verifying the available funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb38,CXJ-005D,HB_20250729164353679169470591VOICE8bf1a8cb317b492291142b137bf352e0,"{'cluster': 28, 'intent_desc': 'check balance:check balance refers to verifying the available funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:check balance refers to verifying the available funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb39,CXJ-005D,HB_20250729190429679348652770VOICEacd37100135e41349a835553fe4ae2d6,"{'cluster': 28, 'intent_desc': 'check balance:Check balance refers to verifying the available funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:Check balance refers to verifying the available funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb3a,CXJ-005D,HB_20250729194020679348697210VOICE3bce748c5a964372aec987e174398d32,"{'cluster': 28, 'intent_desc': 'check balance:check balance refers to verifying the remaining funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:check balance refers to verifying the remaining funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb3b,CXJ-005D,HB_20250729202237679348752338VOICE1dddd845fc4640f498a489058aaae46e,"{'cluster': 28, 'intent_desc': 'check balance:check balance refers to verifying the available funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:check balance refers to verifying the available funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb3c,CXJ-005D,HB_20250730155440679349193510VOICE614e47eb82a74c60b4599c2f1a166902,"{'cluster': 28, 'intent_desc': 'check balance:Check balance refers to verifying the current available funds in an account.', 'intent_name': 'Check Balance', 'explaination': ""The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account.""}",1758803677,28,check balance:Check balance refers to verifying the current available funds in an account.,Check Balance,"The common intent name 'Check Balance' is chosen because it appears consistently across all input statements, indicating that the primary action described is verifying the available funds in an account."
68d536dd97faae75d3eddb3d,CXJ-005D,HB_20250729161604679169430135VOICE93358a1ac9574503b514003ab82510d4,"{'cluster': 20, 'intent_desc': 'missing debit card:missing debit card refers to not receiving a debit card.', 'intent_name': 'Missing Debit Card', 'explaination': ""The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement.""}",1758803677,20,missing debit card:missing debit card refers to not receiving a debit card.,Missing Debit Card,"The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement."
68d536dd97faae75d3eddb3e,CXJ-005D,HB_20250729172202679169512136VOICEa2de9186c1de4ec1be271065ed099313,"{'cluster': 20, 'intent_desc': 'missing debit card:missing debit card refers to a situation where a customer has not received their debit card after requesting a replacement.', 'intent_name': 'Missing Debit Card', 'explaination': ""The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement.""}",1758803677,20,missing debit card:missing debit card refers to a situation where a customer has not received their debit card after requesting a replacement.,Missing Debit Card,"The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement."
68d536dd97faae75d3eddb3f,CXJ-005D,HB_20250729192037679348673135VOICEb20f8793c52f47c89d50040852a7d94c,"{'cluster': 20, 'intent_desc': 'missing debit card:missing debit card refers to not receiving a debit card.', 'intent_name': 'Missing Debit Card', 'explaination': ""The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement.""}",1758803677,20,missing debit card:missing debit card refers to not receiving a debit card.,Missing Debit Card,"The common intent name 'Missing Debit Card' is chosen because all input statements refer to situations where a customer has not received their debit card, either initially or after requesting a replacement."
68d536dd97faae75d3eddb40,CXJ-005D,HB_20250729164551679169470905VOICE4cc0d75fb57c4edca6202ef93c611cfc,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current processing state of a submitted claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current processing state of a submitted claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb41,CXJ-005D,HB_20250729210648679348806362VOICEff02b30ec73e4eb4a95e38bd46f6add0,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current processing stage of an insurance claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current processing stage of an insurance claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb42,CXJ-005D,HB_20250729214419679348853154VOICEe76792290e3a4bd1ae4575005a39dac3,"{'cluster': 13, 'intent_desc': 'claim status:claim status refers to the current processing stage of an insurance claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:claim status refers to the current processing stage of an insurance claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb43,CXJ-005D,HB_20250730154330679349179006VOICE4b67509c02f84d6b80d49927427353f5,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current state or outcome of a submitted claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current state or outcome of a submitted claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb44,CXJ-005D,HB_20250731124447679349830241VOICE0d52b6fe1d74484da275d4f4f27a6b5b,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current processing state of an insurance claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current processing state of an insurance claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb45,CXJ-005D,HB_20250731140331679349886501VOICE7f6450d2a08045acaca7c22bb02a6bed,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current processing stage of an insurance claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current processing stage of an insurance claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb46,CXJ-005D,HB_20250731162505679350057023VOICEa8a2082ab0de462d80d4d6d25768f641,"{'cluster': 13, 'intent_desc': 'claim status:Claim status refers to the current processing stage of an insurance claim.', 'intent_name': 'Claim Status', 'explaination': ""The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim.""}",1758803677,13,claim status:Claim status refers to the current processing stage of an insurance claim.,Claim Status,"The common intent name 'Claim Status' is chosen because it appears consistently across all input statements, representing the current processing state or stage of a submitted insurance claim."
68d536dd97faae75d3eddb47,CXJ-005D,HB_20250729172954679169523675VOICEf883a8d1848f46b8ad34150adb56633b,"{'cluster': 2, 'intent_desc': 'eligibility update:Eligibility update refers to verifying the status of coverage for an insurance policy.', 'intent_name': 'Eligibility Update', 'explaination': ""The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status.""}",1758803677,2,eligibility update:Eligibility update refers to verifying the status of coverage for an insurance policy.,Eligibility Update,"The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status."
68d536dd97faae75d3eddb48,CXJ-005D,HB_20250729181557679348588612VOICE4784d863efea4eb4941b73a08338b02a,"{'cluster': 2, 'intent_desc': 'eligibility update:Eligibility update refers to verifying if a purchase is covered.', 'intent_name': 'Eligibility Update', 'explaination': ""The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status.""}",1758803677,2,eligibility update:Eligibility update refers to verifying if a purchase is covered.,Eligibility Update,"The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status."
68d536dd97faae75d3eddb49,CXJ-005D,HB_20250730132121679349018453VOICE322c44eb1a6a403a87060a763b5e193b,"{'cluster': 2, 'intent_desc': 'eligibility update:Eligibility update refers to clarifying the status of benefits after employment termination.', 'intent_name': 'Eligibility Update', 'explaination': ""The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status.""}",1758803677,2,eligibility update:Eligibility update refers to clarifying the status of benefits after employment termination.,Eligibility Update,"The intent 'Eligibility Update' is used more frequently (at least 3 times) in the input statements and encompasses the concept of verifying coverage status, purchase eligibility, and benefits status."
